Mã bản tin,Tên xe,Giá tiền,Ngày đăng bài,Năm sản xuất,Nhiên liệu,Kiểu dáng,Tình trạng,Số km đã đi,Hộp số,Xuất xứ,Địa điểm,URL
23369995,Daehan Tera V 2023,245000000.0,25/09/2025,2023,Máy dầu,Van/Minivan,Xe cũ,33000,Số sàn,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-daehan-tera-v-hcm/tai-van-2023-aidxc23369995
23335542,Daewoo Chairman 1999,170000000.0,25/06/2025,1999,Máy xăng,Sedan,Xe cũ,110,Số tự động,Nhập khẩu,Hương Thủy - Thừa Thiên Huế,https://oto.com.vn/mua-ban-xe-daewoo-chairman-thua-thien-hue/limousine-1999-han-quoc-aidxc23335542
23361123,Daewoo Gentra 1.5 AT 2010,109000000.0,03/09/2025,2010,Máy xăng,Sedan,Xe cũ,123456,Số tự động,Nhập khẩu,An Giang,https://oto.com.vn/mua-ban-xe-daewoo-gentra-an-giang/2010-123456-km-aidxc23361123
23369717,Daewoo Gentra 2010,70000000.0,24/09/2025,2010,Máy xăng,Sedan,Xe cũ,45,Số sàn,Trong nước,Tân Yên - Bắc Giang,https://oto.com.vn/mua-ban-xe-daewoo-gentra-bac-giang/2010-gia-70trieu-aidxc23369717
23365175,Daewoo Gentra SX 2009,115000000.0,13/09/2025,2009,Máy xăng,Sedan,Xe cũ,108000,Số sàn,Trong nước,Bình Dương,https://oto.com.vn/mua-ban-xe-daewoo-gentra-binh-duong/2009-sx-15-mt-108000-km-aidxc23365175
23369707,Daewoo Gentra SX 2011,115000000.0,24/09/2025,2011,Máy xăng,Sedan,Xe cũ,100000,Số tự động,Nhập khẩu,Bến Cát - Bình Dương,https://oto.com.vn/mua-ban-xe-daewoo-gentra-binh-duong/dawoo-gentea2011-10-aidxc23369707
23366197,Daewoo Gentra 2011,115000000.0,16/09/2025,2011,Máy xăng,Sedan,Xe cũ,N/A,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-daewoo-gentra-ha-noi/khong-loi-gia-115-trieu-aidxc23366197
23357490,Daewoo Gentra SX 2009,85000000.0,23/08/2025,2009,Máy xăng,Sedan,Xe cũ,100000,Số sàn,Trong nước,Bình Tân - Tp.HCM,https://oto.com.vn/mua-ban-xe-daewoo-gentra-hcm/chinh-chu-can-ban-2009-sx-15-mt-100000-km-aidxc23357490
23298611,Daewoo Gentra SX 2010,89000000.0,16/03/2025,2010,Máy xăng,Sedan,Xe cũ,78000,Số sàn,Trong nước,Vinh - Nghệ An,https://oto.com.vn/mua-ban-xe-daewoo-gentra-nghe-an/mot-chu-tu-moi-aidxc23298611
23298616,Daewoo Gentra SX 2010,89000000.0,16/03/2025,2010,Máy xăng,Sedan,Xe cũ,102000,Số sàn,Trong nước,Lệ Thủy - Quảng Bình,https://oto.com.vn/mua-ban-xe-daewoo-gentra-quang-binh/chinh-chu-tu-moi-aidxc23298616
23370100,Daewoo GentraX 1.5at 2010,185000000.0,25/09/2025,2010,Máy xăng,Hatchback,Xe cũ,100000,Số tự động,Trong nước,Biên Hòa - Đồng Nai,https://oto.com.vn/mua-ban-xe-daewoo-gentrax-dong-nai/gentra-x-2010-nhap-han-qua-cop-ho-tro-gop-aidxc23370100
23369648,Daewoo GentraX 2009,115000000.0,24/09/2025,2009,Máy xăng,Sedan,Xe cũ,12,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-daewoo-gentrax-ha-noi/2009-sx-12-at-12-km-aidxc23369648
23371183,Daewoo Lacetti CDX 1.6 AT 2010,155000000.0,28/09/2025,2010,Máy xăng,Sedan,Xe cũ,170000,Số tự động,Nhập khẩu,An Giang,https://oto.com.vn/mua-ban-xe-daewoo-lacetti-an-giang/2010-cdx-16-at-nhap-han-aidxc23371183
23369719,Daewoo Lacetti 2009,65000000.0,24/09/2025,2009,Máy xăng,Sedan,Xe cũ,40,Số sàn,Trong nước,Tân Yên - Bắc Giang,https://oto.com.vn/mua-ban-xe-daewoo-lacetti-bac-giang/ban-2009-gia-65trieu-aidxc23369719
23366185,Daewoo Lacetti CDX 1.6 AT 2009,135000000.0,15/09/2025,2009,Máy xăng,Sedan,Xe cũ,40,Số tự động,Nhập khẩu,Tân Yên - Bắc Giang,https://oto.com.vn/mua-ban-xe-daewoo-lacetti-bac-giang/laceti-cdx-2009-at-nhap-han-135trieu-aidxc23366185
23364010,Daewoo Lacetti CDX 1.6 AT 2009,135000000.0,10/09/2025,2009,Máy xăng,Sedan,Xe cũ,30,Số tự động,Nhập khẩu,Tân Yên - Bắc Giang,https://oto.com.vn/mua-ban-xe-daewoo-lacetti-bac-giang/laceti-cdx-2009-nhap-han-so-tu-dong-aidxc23364010
23367535,Daewoo Lacetti EX 1.6 MT 2010,120000000.0,18/09/2025,2010,Máy xăng,Sedan,Xe cũ,130000,Số sàn,Trong nước,Bến Tre,https://oto.com.vn/mua-ban-xe-daewoo-lacetti-ben-tre/2010-ex-16-mt-130000-km-aidxc23367535
23372225,Daewoo Lacetti 2005,75000000.0,01/10/2025,2005,Máy xăng,Sedan,Xe cũ,156000,Số tự động,Trong nước,Phú Giáo - Bình Dương,https://oto.com.vn/mua-ban-xe-daewoo-lacetti-binh-duong/vua-moidang-kiem-moi-may-lanh-khung-gam-cac-thu-con-rat-ok-nuoc-son-con-dep-aidxc23372225
23369652,Daewoo Lacetti SE 2010,120000000.0,24/09/2025,2010,Máy xăng,Sedan,Xe cũ,190000,Số sàn,Nhập khẩu,Đắk Lắk,https://oto.com.vn/mua-ban-xe-daewoo-lacetti-dak-lak/2010-se-190000-km-aidxc23369652
23367587,Daewoo Lacetti SE 2010,150000000.0,18/09/2025,2010,Máy xăng,Sedan,Xe cũ,200000,Số sàn,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-daewoo-lacetti-ha-noi/10-356-2010-se-200000-km-aidxc23367587
23366196,Daewoo Lacetti Max 1.8 2010,118000000.0,16/09/2025,2010,Máy xăng,Sedan,Xe cũ,26570,Số sàn,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-daewoo-lacetti-ha-noi/2010-max-18-mt-aidxc23366196
23363919,Daewoo Lacetti EX 1.6 MT 2011,110000000.0,10/09/2025,2011,Máy xăng,Sedan,Xe cũ,110000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-daewoo-lacetti-ha-noi/2011-ex-16-mt-110000-km-aidxc23363919
23367207,Daewoo Lacetti SE 2010,125000000.0,17/09/2025,2010,Máy xăng,Sedan,Xe cũ,110000,Số tự động,Nhập khẩu,Hà Tĩnh,https://oto.com.vn/mua-ban-xe-daewoo-lacetti-ha-tinh/2010-se-110000-km-aidxc23367207
23372186,Daewoo Lacetti CDX 1.6 AT 2010,165000000.0,01/10/2025,2010,Máy xăng,Sedan,Xe cũ,90000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-daewoo-lacetti-hcm/2010-cdx-16-at-90000-km-aidxc23372186
23369317,Daewoo Lacetti EX 1.6 MT 2011,115000000.0,23/09/2025,2011,Máy xăng,Sedan,Xe cũ,N/A,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-daewoo-lacetti-hcm/2011-ex-16-mt-gam-may-so-emchay-boc-ko-loi-aidxc23369317
23363657,Daewoo Lacetti SE 2010,125000000.0,10/09/2025,2010,Máy xăng,Sedan,Xe cũ,200000,Số sàn,Nhập khẩu,Lâm Đồng,https://oto.com.vn/mua-ban-xe-daewoo-lacetti-lam-dong/2010-se-200000-km-aidxc23363657
23364546,Daewoo Lacetti SE 2009,120000000.0,11/09/2025,2009,Máy xăng,Sedan,Xe cũ,202250,Số tự động,Nhập khẩu,Quảng Nam,https://oto.com.vn/mua-ban-xe-daewoo-lacetti-quang-nam/2009-se-202250-km-aidxc23364546
23336035,Daewoo Lanos SX 2003,55000000.0,28/06/2025,2003,Máy xăng,Sedan,Xe cũ,99999,Số sàn,Trong nước,Quận 12 - Tp.HCM,https://oto.com.vn/mua-ban-xe-daewoo-lanos-hcm/moi-dang-kiem-chinh-chu-ban-sang-ten-thoai-mai-aidxc23336035
23345326,Daewoo Lanos MT 2003,39000000.0,23/07/2025,2003,Máy xăng,Sedan,Xe cũ,12345,Số sàn,Trong nước,Đăk Hà - Kon Tum,https://oto.com.vn/mua-ban-xe-daewoo-lanos-kon-tum/xe-may-rat-em-ban-du-chay-ngon-co-giao-luu-aidxc23345326
23337266,Daewoo Leganza CDX 2002,39000000.0,03/07/2025,2002,Máy xăng,Sedan,Xe cũ,12340,Số sàn,Nhập khẩu,Đăk Hà - Kon Tum,https://oto.com.vn/mua-ban-xe-daewoo-leganza-kon-tum/39-trieu-bao-chay-ca-viet-nam-dang-kiem-dai-may-em-dieu-hoa-mat-aidxc23337266
23369718,Daewoo Matiz SE 2008,36000000.0,24/09/2025,2008,Máy xăng,Van/Minivan,Xe cũ,40,Số sàn,Trong nước,Tân Yên - Bắc Giang,https://oto.com.vn/mua-ban-xe-daewoo-matiz-bac-giang/ban-xe-2008-gia-36trieu-aidxc23369718
23351271,Daewoo Matiz SE 2006,37000000.0,06/08/2025,2006,Máy xăng,Hatchback,Xe cũ,123456,Số tự động,Nhập khẩu,Hòa Vang - Đà Nẵng,https://oto.com.vn/mua-ban-xe-daewoo-matiz-da-nang/o-to-ban-du-gia-dinh-can-ban-aidxc23351271
23313357,Daewoo Matiz SE 2005,33000000.0,18/04/2025,2005,Máy xăng,Hatchback,Xe cũ,500000,Số sàn,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-daewoo-matiz-ha-noi/bao-chay-bac-nam-aidxc23313357
23313616,Daewoo Matiz 2000,27000000.0,19/04/2025,2000,Máy xăng,Hatchback,Xe cũ,100000,Số sàn,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-daewoo-matiz-ha-noi/bao-chay-ban-nam-aidxc23313616
23370488,Daewoo Matiz SE 2004,58000000.0,26/09/2025,2004,Máy xăng,Hatchback,Xe cũ,11000,Số sàn,Trong nước,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-daewoo-matiz-ha-noi/chinh-chu-su-dung-ki-tinh-aidxc23370488
23337859,Daewoo Matiz 2009,130000000.0,05/07/2025,2009,Máy xăng,Hatchback,Xe cũ,12000,Số sàn,Nhập khẩu,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-daewoo-matiz-ha-noi/xe-supper-2009-dang-ky-2011-nguyen-ban-mau-do-nu-sd-it-aidxc23337859
23368428,Daewoo Matiz 2009,138000000.0,20/09/2025,2009,Máy xăng,Hatchback,Xe cũ,200000,Số tự động,Nhập khẩu,An Lão - Hải Phòng,https://oto.com.vn/mua-ban-xe-daewoo-matiz-hai-phong/xe-dep-chu-giu-gin-aidxc23368428
23366920,Daewoo Matiz 2010,125000000.0,17/09/2025,2010,Máy xăng,Hatchback,Xe cũ,150000,Số tự động,Nhập khẩu,Đoan Hùng - Phú Thọ,https://oto.com.vn/mua-ban-xe-daewoo-matiz-phu-tho/so-tu-dong-gia-re-aidxc23366920
23368584,Daihatsu Terios 2005,108000000.0,21/09/2025,2005,Máy xăng,SUV,Xe cũ,100000,Số sàn,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-daihatsu-terios-ha-noi/2005-100000-km-aidxc23368584
23331779,Daihatsu Terios 2004,95000000.0,12/06/2025,2004,Máy xăng,SUV,Xe cũ,170000,Số sàn,Trong nước,Chương Mỹ - Hà Nội,https://oto.com.vn/mua-ban-xe-daihatsu-terios-ha-noi/mau-do-aidxc23331779
23339752,Daihatsu Terios 2005,110000000.0,10/07/2025,2005,Máy xăng,SUV,Xe cũ,220000,Số sàn,Trong nước,Hải Dương,https://oto.com.vn/mua-ban-xe-daihatsu-terios-hai-duong/so-san-zin-dep-aidxc23339752
23346913,Dongben T30 2019,135000000.0,26/07/2025,2019,Máy xăng,Xe tải,Xe cũ,60000,Số sàn,Trong nước,Đông Anh - Hà Nội,https://oto.com.vn/mua-ban-xe-dongben-t30-ha-noi/xe-ban-hang-luu-dong-2-cho-aidxc23346913
23320995,Dongben X30 2017,110000000.0,11/09/2025,2017,Máy xăng,Van/Minivan,Xe cũ,12000,Số sàn,Trong nước,Đông Anh - Hà Nội,https://oto.com.vn/mua-ban-xe-dongben-x30-ha-noi/ban-tai-van-2-cho-san-xuat-nam-2017-aidxc23320995
23330326,Dongben X30 2019,150000000.0,22/09/2025,2019,Máy xăng,Van/Minivan,Xe cũ,10000,Số sàn,Trong nước,Đông Anh - Hà Nội,https://oto.com.vn/mua-ban-xe-dongben-x30-ha-noi/ban-tai-van-2-cho-san-xuat-nam-2019-aidxc23330326
23238279,Dongben X30 2021,250000000.0,19/03/2025,2021,Máy xăng,Van/Minivan,Xe cũ,10000,Số sàn,Trong nước,Đông Anh - Hà Nội,https://oto.com.vn/mua-ban-xe-dongben-x30-ha-noi/ban-tmt-c35-tai-van-2-cho-doi-2021-aidxc23238279
23366136,Dongben X30 2017,110000000.0,15/09/2025,2017,Máy xăng,Van/Minivan,Xe cũ,120000,Số sàn,Trong nước,Hà Đông - Hà Nội,https://oto.com.vn/mua-ban-xe-dongben-x30-ha-noi/bao-hanh-dong-co-khi-mua-ve-su-dung-aidxc23366136
23346912,Dongben X30 2020,150000000.0,26/07/2025,2020,Máy xăng,Van/Minivan,Xe cũ,30000,Số sàn,Trong nước,Đông Anh - Hà Nội,https://oto.com.vn/mua-ban-xe-dongben-x30-ha-noi/tai-van-2-cho-aidxc23346912
23349753,Dongben X30 2021,200000000.0,02/08/2025,2021,Máy xăng,Van/Minivan,Xe cũ,34000,Số sàn,Trong nước,Thủ Đức - Tp.HCM,https://oto.com.vn/mua-ban-xe-dongben-x30-hcm/can-ban-xe-van-srm-5-cho-sx-2021-aidxc23349753
23358653,Dongfeng (DFM) 8T 2007,39000000.0,29/09/2025,2007,Máy xăng,Van/Minivan,Xe cũ,80000,Số sàn,Nhập khẩu,Việt Trì - Phú Thọ,https://oto.com.vn/mua-ban-xe-dongfeng-8t-phu-tho/xe-gia-dinh-can-ban-aidxc23358653
23327177,FAW Xe đầu kéo 2021,538000000.0,12/09/2025,2021,Máy dầu,Xe tải,Xe cũ,205258,Số sàn,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-faw-xe-dau-keo-ha-noi/thanh-ly-xe-ngan-hang-aidxc23327177
23336567,FAW Xe tải thùng 2021,390000000.0,01/07/2025,2021,Máy dầu,Xe tải,Xe cũ,103691,Số sàn,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-faw-xe-tai-thung-ha-noi/jupiter-ban-tai-san-aidxc23336567
23336589,FAW Xe tải thùng 2021,390000000.0,01/07/2025,2021,Máy dầu,Xe tải,Xe cũ,33302,Số sàn,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-faw-xe-tai-thung-ha-noi/jupiter-ban-tai-san-aidxc23336589
23343142,FAW Xe tải thùng 2021,351000000.0,18/07/2025,2021,Máy dầu,Xe tải,Xe cũ,103691,Số sàn,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-faw-xe-tai-thung-ha-noi/jupiter-ban-tai-san-aidxc23343142
23343364,FAW Xe tải thùng 2021,351000000.0,19/07/2025,2021,Máy dầu,Xe tải,Xe cũ,33302,Số sàn,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-faw-xe-tai-thung-ha-noi/jupiter-ban-tai-san-aidxc23343364
22828117,Ferrari 488 GTB 2015,13000000000.0,14/04/2025,2015,Máy xăng,Sport Car,Xe cũ,46000,Số tự động,Nhập khẩu,Thuận An - Bình Dương,https://oto.com.vn/mua-ban-xe-ferrari-488-binh-duong/dang-ki-2017-do-misha-design-aidxc22828117
23316730,Ferrari 488 GTB 2015,13000000000.0,03/09/2025,2015,Máy xăng,Sport Car,Xe cũ,46000,Số tự động,Nhập khẩu,Thuận An - Bình Dương,https://oto.com.vn/mua-ban-xe-ferrari-488-binh-duong/dang-ki-2017-do-misha-design-aidxc23316730
23301649,Ferrari F8 Spider 2021,26789000000.0,18/09/2025,2021,Máy xăng,Sport Car,Xe cũ,7777,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-ferrari-f8-spider-hcm/7777km-gia-ca-con-thuong-luong-aidxc23301649
23078622,Ferrari F8 Spider 2022,26999000000.0,09/09/2025,2022,Máy xăng,N/A,Xe cũ,7000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-ferrari-f8-spider-hcm/xe-di-co-7000-doc-nhat-viet-nam-aidxc23078622
23363174,Fiat 500 2009,299000000.0,08/09/2025,2009,Máy xăng,N/A,Xe cũ,61000,Số tự động,N/A,Hà Nội,https://oto.com.vn/mua-ban-xe-fiat-500-ha-noi/2009-tai-aidxc23363174
23302605,Fiat Albea 1.6 MT 2007,40000000.0,25/03/2025,2007,Máy xăng,Sedan,Xe cũ,200000,Số sàn,Trong nước,Đống Đa - Hà Nội,https://oto.com.vn/mua-ban-xe-fiat-albea-ha-noi/xe-chinh-chu-dang-su-dung-con-han-dang-kiem-gia-40tr-aidxc23302605
23338466,Fiat Siena 2000,34000000.0,07/07/2025,2000,Máy xăng,Sedan,Xe cũ,90000,Số sàn,Nhập khẩu,Tân Uyên - Bình Dương,https://oto.com.vn/mua-ban-xe-fiat-siena-binh-duong/2000-90000-km-34-trieu-aidxc23338466
23338663,Fiat Siena 2001,29000000.0,07/07/2025,2001,Máy xăng,Sedan,Xe cũ,111111,Số sàn,Nhập khẩu,Đăk Hà - Kon Tum,https://oto.com.vn/mua-ban-xe-fiat-siena-kon-tum/xe-gd-can-ban-aidxc23338663
23027825,Ford EcoSport Titanium 1.5L AT 2017,365000000.0,25/09/2025,2017,Máy xăng,N/A,Xe cũ,80000,Số tự động,Nhập khẩu,Thuận An - Bình Dương,https://oto.com.vn/mua-ban-xe-ford-ecosport-binh-duong/xe-dep-nhu-moi-aidxc23027825
23363135,Ford EcoSport Trend 2018,350000000.0,08/09/2025,2018,Máy xăng,SUV,Xe cũ,120000,Số tự động,Nhập khẩu,Ngũ Hành Sơn - Đà Nẵng,https://oto.com.vn/mua-ban-xe-ford-ecosport-da-nang/can-ban-xe-aidxc23363135
23369869,Ford EcoSport Titanium 1.5L AT 2020,430000000.0,24/09/2025,2020,Máy xăng,SUV,Xe cũ,40800,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-ford-ecosport-ha-noi/2020-titanium-15l-at-40800-km-aidxc23369869
23333102,Ford EcoSport Titanium 1.5L AT 2016,310000000.0,11/09/2025,2016,Máy xăng,SUV,Xe cũ,120000,Số tự động,Trong nước,Hà Đông - Hà Nội,https://oto.com.vn/mua-ban-xe-ford-ecosport-ha-noi/gia-tot-sang-ten-ngay-du-ho-so-aidxc23333102
23104129,Ford EcoSport Titanium 1.5L AT 2016,315000000.0,23/09/2025,2016,Máy xăng,SUV,Xe cũ,84000,Số tự động,Trong nước,Nam Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-ford-ecosport-ha-noi/mau-trang-ho-tro-bank-aidxc23104129
23350351,Ford EcoSport Titanium 1.5L AT 2021,445000000.0,11/09/2025,2021,Máy xăng,SUV,Xe cũ,55000,Số tự động,Trong nước,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-ford-ecosport-ha-noi/mot-chu-tu-moi-aidxc23350351
23335361,Ford EcoSport Titanium 1.5L AT 2021,445000000.0,11/09/2025,2021,Máy xăng,SUV,Xe cũ,55000,Số tự động,Trong nước,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-ford-ecosport-ha-noi/tu-nhan-chinh-chu-aidxc23335361
23349252,Ford EcoSport 2016,309000000.0,03/09/2025,2016,Máy xăng,SUV,Xe cũ,82000,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-ford-ecosport-ha-noi/xe-dep-aidxc23349252
23369300,Ford EcoSport Ambiente 1.5L AT 2017,310000000.0,23/09/2025,2017,Máy xăng,SUV,Xe cũ,100000,Số tự động,Trong nước,Hải An - Hải Phòng,https://oto.com.vn/mua-ban-xe-ford-ecosport-hai-phong/2017-15-titanium-at-aidxc23369300
23367017,Ford EcoSport Titanium 1.5L AT 2021,475000000.0,17/09/2025,2021,Máy xăng,SUV,Xe cũ,72000,Số tự động,Trong nước,Tân Phú - Tp.HCM,https://oto.com.vn/mua-ban-xe-ford-ecosport-hcm/titanium-2021xe-di-kyho-tro-vay-70-aidxc23367017
23366692,Ford EcoSport Titanium 1.5L AT 2019,417000000.0,16/09/2025,2019,Máy xăng,SUV,Xe cũ,59000,Số tự động,Trong nước,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-ford-ecosport-hcm/titannium-aidxc23366692
23336254,Ford EcoSport Titanium 1.5L AT 2021,475000000.0,05/09/2025,2021,Máy xăng,SUV,Xe cũ,72000,Số tự động,Trong nước,Tân Phú - Tp.HCM,https://oto.com.vn/mua-ban-xe-ford-ecosport-hcm/xe-dep-chinh-hang-5-chobao-hanh-1-nam-aidxc23336254
23360164,Ford EcoSport Titanium 1.5L AT 2017,350000000.0,30/09/2025,2017,Máy xăng,SUV,Xe cũ,87000,Số tự động,Trong nước,Tân Phú - Tp.HCM,https://oto.com.vn/mua-ban-xe-ford-ecosport-hcm/xe-di-do-thichat-xe-dep-emgia-tot-aidxc23360164
23284539,Ford EcoSport Titanium 1.0L AT 2016,325000000.0,06/09/2025,2016,Máy xăng,N/A,Xe cũ,40000,Số tự động,Trong nước,Hóc Môn - Tp.HCM,https://oto.com.vn/mua-ban-xe-ford-ecosport-hcm/xem-xe-tai-tp-xe-dep-chu-giu-gin-gia-thuong-luong-aidxc23284539
23370250,Ford EcoSport Titanium 1.5L AT 2019,420000000.0,25/09/2025,2019,Máy xăng,SUV,Xe cũ,27000,Số tự động,Trong nước,Khánh Hòa,https://oto.com.vn/mua-ban-xe-ford-ecosport-khanh-hoa/xe-gia-dinh-aidxc23370250
23370995,Ford EcoSport Trend 1.5 MT 2017,275000000.0,27/09/2025,2017,Máy xăng,SUV,Xe cũ,100000,Số sàn,Trong nước,Đoan Hùng - Phú Thọ,https://oto.com.vn/mua-ban-xe-ford-ecosport-phu-tho/xe-gia-dinh-su-dung-ky-bao-duong-day-du-aidxc23370995
23368921,Ford Escape 2008,205000000.0,22/09/2025,2008,Máy xăng,SUV,Xe cũ,11700,Số tự động,Nhập khẩu,Bà Rịa Vũng Tàu,https://oto.com.vn/mua-ban-xe-ford-escape-ba-ria-vung-tau/2008-aidxc23368921
23371697,Ford Escape 2004,155000000.0,30/09/2025,2004,Máy xăng,SUV,Xe cũ,105000,Số sàn,Nhập khẩu,Hải Châu - Đà Nẵng,https://oto.com.vn/mua-ban-xe-ford-escape-da-nang/2004-20l-4x4-mt-105000-km-aidxc23371697
23370977,Ford Escape 3.0 v6 2004,110000000.0,27/09/2025,2004,Máy xăng,SUV,Xe cũ,182000,Số tự động,Nhập khẩu,Đồng Nai,https://oto.com.vn/mua-ban-xe-ford-escape-dong-nai/2004-30-v6-182000-km-aidxc23370977
23368895,Ford Escape XLS 2009,185000000.0,22/09/2025,2009,Máy xăng,SUV,Xe cũ,N/A,Số tự động,N/A,Hà Nội,https://oto.com.vn/mua-ban-xe-ford-escape-ha-noi/2009-so-tu-dong-tai-aidxc23368895
23304588,Ford Escape XLT 2.3 AT 4x4 2004,135000000.0,11/09/2025,2004,Máy xăng,SUV,Xe cũ,190000,Số tự động,Trong nước,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-ford-escape-ha-noi/23-xlt-2004-aidxc23304588
23313885,Ford Escape XLT 2.3 AT 4x4 2004,135000000.0,29/09/2025,2004,Máy xăng,SUV,Xe cũ,190000,Số tự động,Trong nước,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-ford-escape-ha-noi/23-xlt-2004-aidxc23313885
23343329,Ford Escape XLT 3.0L 2004,98000000.0,29/09/2025,2004,Máy xăng,SUV,Xe cũ,140000,Số tự động,Nhập khẩu,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-ford-escape-ha-noi/ban-xe-suv-5-cho-so-tu-dong-doi-2004-aidxc23343329
23371736,Ford Escape XLS 2.3 AT 4x2 2004,110000000.0,30/09/2025,2004,Máy xăng,SUV,Xe cũ,365000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-ford-escape-hcm/2004-23-at-365000-km-aidxc23371736
23371418,Ford Escape XLT 3.0 AT 4X4 2005,155000000.0,29/09/2025,2005,Máy xăng,SUV,Xe cũ,109000,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-ford-escape-hcm/2005-xlt-30-at-4x4-109000-km-aidxc23371418
23371930,Ford Escape XLT 2.3 AT 4x4 2013,226000000.0,01/10/2025,2013,Máy xăng,SUV,Xe cũ,11000,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-ford-escape-hcm/2013-std-ban-23-xlt-aidxc23371930
23367514,Ford Escape 3.0 v6 2004,110000000.0,18/09/2025,2004,Máy xăng,SUV,Xe cũ,140000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-ford-escape-hcm/ban-gia-tot-2004-30-v6-140000-km-aidxc23367514
23367955,Ford Escape XLT 2.3 AT 4x4 2010,179000000.0,19/09/2025,2010,Máy xăng,SUV,Xe cũ,18000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-ford-escape-hcm/ban-xe-de-di-dinh-cu-my-gap-2010-aidxc23367955
23372535,Ford Escape 2004,107000000.0,02/10/2025,2004,Máy xăng,SUV,Xe cũ,159000,Số sàn,Nhập khẩu,Long An,https://oto.com.vn/mua-ban-xe-ford-escape-long-an/20-mt-odo-159000km-aidxc23372535
23367856,Ford Escape 2010,200000000.0,19/09/2025,2010,Máy xăng,SUV,Xe cũ,170000,Số tự động,Trong nước,Quảng Ngãi,https://oto.com.vn/mua-ban-xe-ford-escape-quang-ngai/2010-170000-km-aidxc23367856
23372482,Ford Escape XLT 2009,175000000.0,02/10/2025,2009,Máy xăng,SUV,Xe cũ,N/A,Số tự động,Trong nước,Hàm Yên - Tuyên Quang,https://oto.com.vn/mua-ban-xe-ford-escape-tuyen-quang/gia-175-trieu-aidxc23372482
23363978,Ford Everest 2.5 MT 2005,122000000.0,10/09/2025,2005,Máy dầu,SUV,Xe cũ,30,Số sàn,Trong nước,Tân Yên - Bắc Giang,https://oto.com.vn/mua-ban-xe-ford-everest-bac-giang/ban-2005-may-dau-122trieu-aidxc23363978
23319236,Ford Everest Trend 2.0 AT 4x2 2019,750000000.0,12/09/2025,2019,Máy xăng,SUV,Xe cũ,79000,Số tự động,Trong nước,Thuận An - Bình Dương,https://oto.com.vn/mua-ban-xe-ford-everest-binh-duong/750tr-aidxc23319236
23371416,Ford Everest XLT 4x2 MT 2008,220000000.0,29/09/2025,2008,Máy xăng,SUV,Xe cũ,224000,Số sàn,Trong nước,Đồng Nai,https://oto.com.vn/mua-ban-xe-ford-everest-dong-nai/2008-25l-4x2-mt-224000-km-aidxc23371416
23372493,Ford Everest Platinum 2.0L 4x4 AT 2018,739000000.0,02/10/2025,2018,Máy dầu,SUV,Xe cũ,89000,Số tự động,Nhập khẩu,Đồng Nai,https://oto.com.vn/mua-ban-xe-ford-everest-dong-nai/2018-titanium-20l-4x4-at-89000-km-aidxc23372493
